Frame Id, Hands, Timestamp, Extended Fingers, Tools, Gestures, Hand Id, Hand Palm X, Y, Z, Hand Pitch, Hand Roll, Hand Yaw, Arm Direction X, Y, Z, Wrist Position X, Y, Z, Elbow Position X, Y, Z, Thumb Id, Thumb Length, Thumb width, Thumb Metacarpal Start X, Y, Z, Thumb Metacarpal End X, Y, Z, Thumb Metacarpal Direction X, Y, Z, Thumb Proximal Start X, Y, Z, Thumb Proximal End X, Y, Z, Thumb Proximal Direction X, Y, Z, Thumb Middle Start X, Y, Z, Thumb Middle End X, Y, Z, Thumb Middle Direction X, Y, Z, Thumb Distal Start X, Y, Z, Thumb Distal End X, Y, Z, Thum Distal Direction X, Y, Z, Index Id, Index Length, Index Width, Index Metacarpal Start X, Y, Z, Index Metacarpal End X, Y, Z, Index Metacarpal Direction X, Y, Z, Index Proximal Start X, Y, Z, Index Proximal End X, Y, Z, Index Proximal Direction X, Y, Z, Index Middle Start X, Y, Z, Index Middle End X, Y, Z, Index Middle Direction X, Y, Z, Index Distal Start X, Y, Z, Index Distal End X, Y, Z, Index Distal Direction X, Y, Z, Middle Id, Middle Length, Middle Width, Middle Metacarpal Start X, Y, Z, Middle Metacarpal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Proximal Start X, Y, Z, Middle Proximal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Middle Start X, Y, Z, Middle Middle End X, Y, Z, Middle Middle Direction X, Y, Z, Middle Distal Start X, Y, Z, Middle Distal End X, Y, Z, Middle Distal Direction X, Y, Z, Ring Id, Ring Length, Ring Width, Ring Metacarpal Start X, Y, Z, Ring Metacarpal End X, Y, Z, Ring Metacarpal Direction X, Y, Z, Ring Proximal Start X, Y, Z, Ring Proximal End X, Y, Z, Ring Proximal Direction X, Y, Z, Ring Middle Start X, Y, Z, Ring Middle End X, Y, Z, Ring Middle Direction X, Y, Z, Ring Distal Start X, Y, Z, Ring Distal End X, Y, Z, Ring Distal Direction X, Y, Z, Pinky Id, Pinky Length, Pinky Width, Pinky Metacarpal Start X, Y, Z, Pinky Metacarpal End X, Y, Z, Pinky Metacarpal Direction X, Y, Z, Pinky Proximal Start X, Y, Z, Pinky Proximal End X, Y, Z, Pinky Proximal Direction X, Y, Z, Pinky Middle Start X, Y, Z, Pinky Middle End X, Y, Z, Pinky Middle Direction X, Y, Z, Pinky Distal Start X, Y, Z, Pinky Distal End X, Y, Z, Pinky Distal Direction X, Y, Z
Focus Gained
35887, 893090902, 1, 0, 0, 0, 18, (-209.216, 385.884, 51.9242), 45.8017 degrees, -4.98794 degrees, 4.0606 degrees , (0.65613, -0.00783833, -0.754607), (-218.404, 353.679, 89.3546), (-381.05, 355.622, 276.412), 180, 47.8481, 18.5915, (-193.066, 342.519, 84.1885), (-193.066, 342.519, 84.1885), (0, 0, 0), (-193.066, 342.519, 84.1885), (-164.271, 357.035, 51.624), (-0.628317, -0.31674, 0.710559), (-164.271, 357.035, 51.624), (-163.155, 366.01, 21.656), (-0.0356332, -0.286732, 0.957348), (-163.155, 366.01, 21.656), (-174.639, 369.264, 3.78924), (0.534461, -0.151417, 0.831519), 181, 53.9912, 17.7586, (-198.876, 362.582, 90.2993), (-185.047, 401.912, 37.1566), (-0.204744, -0.582283, 0.786782), (-185.047, 401.912, 37.1566), (-186.946, 374.283, 9.06972), (0.0481429, 0.700452, 0.712074), (-186.946, 374.283, 9.06972), (-193.887, 357.695, 22.0733), (0.312788, 0.747518, -0.585986), (-193.887, 357.695, 22.0733), (-197.781, 353.776, 36.7544), (0.248278, 0.249821, -0.935921), 182, 61.5187, 17.4413, (-209.519, 366.33, 89.6161), (-205.08, 404.93, 38.6922), (-0.0693103, -0.602619, 0.795014), (-205.08, 404.93, 38.6922), (-201.214, 373.881, 7.39858), (-0.0873661, 0.701639, 0.707156), (-201.214, 373.881, 7.39858), (-202.324, 353.207, 23.3036), (0.0425318, 0.791866, -0.609211), (-202.324, 353.207, 23.3036), (-203.839, 347.903, 39.6509), (0.0878137, 0.307437, -0.947508), 183, 59.1519, 16.5965, (-220.694, 367.206, 88.3589), (-225.376, 402.247, 42.9979), (0.0814144, -0.609296, 0.788752), (-225.376, 402.247, 42.9979), (-219.978, 375.08, 12.7409), (-0.13159, 0.662282, 0.737609), (-219.978, 375.08, 12.7409), (-216.391, 355.33, 28.3586), (-0.141044, 0.776548, -0.614068), (-216.391, 355.33, 28.3586), (-215.716, 350.965, 44.934), (-0.0393634, 0.254464, -0.966281), 184, 46.374, 14.7424, (-232.093, 361.755, 85.0284), (-243.671, 395.512, 45.525), (0.217493, -0.634093, 0.74204), (-243.671, 395.512, 45.525), (-235.404, 376.526, 20.5239), (-0.254676, 0.584839, 0.770132), (-235.404, 376.526, 20.5239), (-229.792, 363.163, 31.1251), (-0.31251, 0.744182, -0.590365), (-229.792, 363.163, 31.1251), (-228.245, 359.267, 46.3851), (-0.0977153, 0.246162, -0.96429)
35888, 893099542, 1, 0, 0, 0, 18, (-206.073, 378.894, 49.288), 43.4878 degrees, -5.59611 degrees, 4.51006 degrees , (0.652921, -0.00432644, -0.757414), (-215.595, 348.324, 87.9845), (-377.446, 349.396, 275.738), 180, 47.8481, 18.5915, (-190.41, 336.647, 83.2321), (-190.41, 336.647, 83.2321), (0, 0, 0), (-190.41, 336.647, 83.2321), (-160.71, 349.3, 50.7027), (-0.648046, -0.276095, 0.709794), (-160.71, 349.3, 50.7027), (-158.911, 357.061, 20.4301), (-0.0574925, -0.247915, 0.967074), (-158.911, 357.061, 20.4301), (-170.232, 359.765, 2.36884), (0.526873, -0.125859, 0.840573), 181, 53.9912, 17.7586, (-195.955, 357.009, 88.5467), (-181.731, 394.013, 33.8602), (-0.210579, -0.54785, 0.80964), (-181.731, 394.013, 33.8602), (-184.028, 365.322, 6.89077), (0.0582289, 0.727397, 0.683742), (-184.028, 365.322, 6.89077), (-191.152, 349.351, 20.5513), (0.321011, 0.719723, -0.61559), (-191.152, 349.351, 20.5513), (-195.067, 346.068, 35.3822), (0.249585, 0.209273, -0.945469), 182, 61.5187, 17.4413, (-206.551, 360.862, 87.7294), (-201.722, 397.344, 35.302), (-0.0753975, -0.569556, 0.818487), (-201.722, 397.344, 35.302), (-198.295, 365.144, 5.14024), (-0.0774438, 0.727636, 0.681578), (-198.295, 365.144, 5.14024), (-199.635, 345.096, 21.8093), (0.051318, 0.767926, -0.638479), (-199.635, 345.096, 21.8093), (-201.19, 340.495, 38.3648), (0.0901238, 0.266646, -0.959572), 183, 59.1519, 16.5965, (-217.716, 361.829, 86.4538), (-222.042, 395.092, 39.7392), (0.0752191, -0.578386, 0.812288), (-222.042, 395.092, 39.7392), (-217.04, 366.648, 10.6082), (-0.121947, 0.693398, 0.710161), (-217.04, 366.648, 10.6082), (-213.675, 347.513, 27.0202), (-0.132312, 0.752387, -0.645297), (-213.675, 347.513, 27.0202), (-213.026, 343.82, 43.7593), (-0.0378476, 0.215253, -0.975825), 184, 46.374, 14.7424, (-229.189, 356.394, 83.3589), (-240.416, 388.695, 42.558), (0.210886, -0.606745, 0.766412), (-240.416, 388.695, 42.558), (-232.511, 368.803, 18.151), (-0.243502, 0.612744, 0.751832), (-232.511, 368.803, 18.151), (-226.993, 355.669, 29.0818), (-0.307307, 0.731451, -0.608721), (-226.993, 355.669, 29.0818), (-225.373, 352.14, 44.4232), (-0.102343, 0.222995, -0.969432)
35889, 893108275, 1, 0, 0, 0, 18, (-205.875, 371.922, 46.7786), 42.2105 degrees, -5.94 degrees, 4.72301 degrees , (0.650397, -0.00226416, -0.759591), (-215.565, 342.276, 86.1464), (-376.79, 342.837, 274.439), 180, 47.8481, 18.5915, (-190.468, 330.32, 81.6252), (-190.468, 330.32, 81.6252), (0, 0, 0), (-190.468, 330.32, 81.6252), (-160.471, 341.84, 48.9473), (-0.654525, -0.251355, 0.713034), (-160.471, 341.84, 48.9473), (-158.298, 348.849, 18.5163), (-0.0694369, -0.223896, 0.972136), (-158.298, 348.849, 18.5163), (-169.673, 351.184, 0.437792), (0.529411, -0.108678, 0.841376), 181, 53.9912, 17.7586, (-195.863, 350.833, 86.4975), (-181.446, 386.528, 30.9973), (-0.213444, -0.528464, 0.821686), (-181.446, 386.528, 30.9973), (-183.973, 357.275, 4.65859), (0.0640629, 0.741621, 0.667753), (-183.973, 357.275, 4.65859), (-191.191, 341.655, 18.6707), (0.325249, 0.703919, -0.631436), (-191.191, 341.655, 18.6707), (-195.11, 338.724, 33.5741), (0.249865, 0.186802, -0.950091), 182, 61.5187, 17.4413, (-206.434, 354.741, 85.6069), (-201.412, 390.03, 32.3865), (-0.0784068, -0.550921, 0.830866), (-201.412, 390.03, 32.3865), (-198.235, 357.258, 2.8186), (-0.0717844, 0.740547, 0.668159), (-198.235, 357.258, 2.8186), (-199.695, 337.552, 19.8812), (0.0559095, 0.754812, -0.653554), (-199.695, 337.552, 19.8812), (-201.265, 333.354, 36.5417), (0.0910418, 0.243342, -0.965658), 183, 59.1519, 16.5965, (-217.593, 355.758, 84.322), (-221.742, 388.018, 36.8933), (0.0721365, -0.560943, 0.824705), (-221.742, 388.018, 36.8933), (-216.97, 358.883, 8.41459), (-0.116335, 0.710263, 0.694257), (-216.97, 358.883, 8.41459), (-213.721, 340.109, 25.2623), (-0.127725, 0.738158, -0.662427), (-213.721, 340.109, 25.2623), (-213.08, 336.797, 42.0811), (-0.0373878, 0.193083, -0.98047), 184, 46.374, 14.7424, (-229.107, 350.338, 81.3591), (-240.156, 381.814, 39.8709), (0.207546, -0.591255, 0.779322), (-240.156, 381.814, 39.8709), (-232.475, 361.464, 15.7723), (-0.236627, 0.626857, 0.742333), (-232.475, 361.464, 15.7723), (-226.997, 348.435, 26.8484), (-0.30506, 0.72559, -0.616813), (-226.997, 348.435, 26.8484), (-225.317, 345.068, 42.2197), (-0.106141, 0.212759, -0.971323)
35890, 893116855, 1, 0, 0, 0, 18, (-198.629, 364.956, 44.2912), 37.243 degrees, -7.66056 degrees, 6.44807 degrees , (0.685015, 0.0143756, -0.728387), (-209.583, 339.158, 85.9697), (-379.39, 335.595, 266.528), 180, 47.8481, 18.5915, (-184.992, 325.85, 82.5943), (-184.992, 325.85, 82.5943), (0, 0, 0), (-184.992, 325.85, 82.5943), (-154.359, 333.196, 49.3077), (-0.668411, -0.160292, 0.726315), (-154.359, 333.196, 49.3077), (-151.659, 337.452, 18.4129), (-0.0862745, -0.135952, 0.986952), (-151.659, 337.452, 18.4129), (-162.953, 338.681, 0.175432), (0.525653, -0.0571823, 0.848775), 181, 53.9912, 17.7586, (-189.548, 346.904, 85.6943), (-173.599, 377.169, 27.4544), (-0.236122, -0.44808, 0.862248), (-173.599, 377.169, 27.4544), (-177.285, 345.931, 3.65465), (0.0934452, 0.791957, 0.603384), (-177.285, 345.931, 3.65465), (-185.156, 331.853, 18.8954), (0.354721, 0.634407, -0.686805), (-185.156, 331.853, 18.8954), (-189.213, 330.352, 33.9736), (0.258619, 0.0956734, -0.96123), 182, 61.5187, 17.4413, (-199.947, 351.151, 84.4262), (-193.405, 381.587, 28.4464), (-0.102134, -0.475172, 0.873945), (-193.405, 381.587, 28.4464), (-191.523, 346.412, 1.66013), (-0.0425416, 0.794859, 0.605301), (-191.523, 346.412, 1.66013), (-193.815, 328.259, 20.2826), (0.0878064, 0.695337, -0.7133), (-193.815, 328.259, 20.2826), (-195.582, 325.571, 37.2331), (0.102429, 0.155772, -0.982468), 183, 59.1519, 16.5965, (-211.054, 352.51, 83.0058), (-213.807, 380.795, 33.0076), (0.0478789, -0.491813, 0.869384), (-213.807, 380.795, 33.0076), (-210.193, 349.169, 7.13419), (-0.0881099, 0.770971, 0.630746), (-210.193, 349.169, 7.13419), (-207.743, 331.787, 25.5385), (-0.0963252, 0.683429, -0.723634), (-207.743, 331.787, 25.5385), (-207.263, 329.898, 42.5812), (-0.0279783, 0.110131, -0.993523), 184, 46.374, 14.7424, (-222.777, 347.333, 80.4542), (-232.465, 375.62, 36.4078), (0.181994, -0.531347, 0.827375), (-232.465, 375.62, 36.4078), (-225.623, 353.077, 14.073), (-0.210786, 0.694423, 0.688002), (-225.623, 353.077, 14.073), (-220.668, 340.754, 26.1575), (-0.27594, 0.686269, -0.672972), (-220.668, 340.754, 26.1575), (-219.102, 338.525, 41.7465), (-0.0989572, 0.140808, -0.985079)
35891, 893125652, 1, 0, 0, 0, 18, (-194.423, 357.136, 42.971), 37.1336 degrees, -5.6965 degrees, 12.5898 degrees , (0.697284, 0.00182638, -0.716793), (-209.671, 331.972, 83.6761), (-382.519, 331.519, 261.36), 180, 47.8481, 18.5915, (-185.313, 317.885, 82.4523), (-185.313, 317.885, 82.4523), (0, 0, 0), (-185.313, 317.885, 82.4523), (-151.566, 323.879, 52.0293), (-0.736356, -0.130793, 0.663832), (-151.566, 323.879, 52.0293), (-145.855, 327.757, 21.4967), (-0.182439, -0.123885, 0.975381), (-145.855, 327.757, 21.4967), (-155.496, 329.185, 2.34724), (0.448679, -0.0664738, 0.891217), 181, 53.9912, 17.7586, (-189.45, 339.09, 85.0686), (-167.686, 368.452, 28.267), (-0.322215, -0.434712, 0.840953), (-167.686, 368.452, 28.267), (-170.322, 337.189, 4.36138), (0.0668296, 0.792601, 0.606067), (-170.322, 337.189, 4.36138), (-179.893, 323.462, 18.9352), (0.431293, 0.618602, -0.656748), (-179.893, 323.462, 18.9352), (-185.256, 322.188, 33.6212), (0.341869, 0.0811912, -0.936234), 182, 61.5187, 17.4413, (-199.566, 343.649, 82.9059), (-187.357, 373.489, 27.558), (-0.190616, -0.465867, 0.86408), (-187.357, 373.489, 27.558), (-184.302, 338.158, 1.0881), (-0.0690284, 0.798404, 0.598152), (-184.302, 338.158, 1.0881), (-188.731, 320.182, 19.4958), (0.169648, 0.68854, -0.705076), (-188.731, 320.182, 19.4958), (-192.011, 317.684, 36.2489), (0.190115, 0.144798, -0.971025), 183, 59.1519, 16.5965, (-210.464, 345.343, 80.5434), (-208.086, 373.36, 30.3763), (-0.0413533, -0.48718, 0.872322), (-208.086, 373.36, 30.3763), (-203.293, 341.45, 5.05023), (-0.116856, 0.77792, 0.617402), (-203.293, 341.45, 5.05023), (-202.956, 324.128, 23.6699), (-0.0132302, 0.68107, -0.732099), (-202.956, 324.128, 23.6699), (-203.979, 322.336, 40.6992), (0.0595966, 0.10447, -0.992741), 184, 46.374, 14.7424, (-222.086, 340.515, 77.0283), (-227.119, 368.79, 32.2035), (0.0945245, -0.531136, 0.841998), (-227.119, 368.79, 32.2035), (-219.127, 345.908, 10.6074), (-0.246186, 0.704868, 0.665247), (-219.127, 345.908, 10.6074), (-215.598, 333.506, 23.105), (-0.196517, 0.690652, -0.695975), (-215.598, 333.506, 23.105), (-215.419, 331.309, 38.7758), (-0.0113083, 0.138854, -0.990248)
35892, 893134244, 1, 0, 0, 0, 18, (-191.619, 349.598, 39.5716), 37.6258 degrees, -5.53642 degrees, 16.7872 degrees , (0.699663, -0.0142114, -0.714331), (-209.627, 324.668, 79.2808), (-383.065, 328.191, 256.354), 180, 47.8481, 18.5915, (-185.726, 309.771, 79.0871), (-185.726, 309.771, 79.0871), (0, 0, 0), (-185.726, 309.771, 79.0871), (-150.285, 314.606, 50.4353), (-0.773315, -0.105492, 0.625184), (-150.285, 314.606, 50.4353), (-142.773, 318.382, 20.2823), (-0.239983, -0.120622, 0.963254), (-142.773, 318.382, 20.2823), (-151.344, 320.245, 0.667505), (0.398925, -0.08672, 0.912874), 181, 53.9912, 17.7586, (-189.268, 331.085, 81.6943), (-163.846, 360.108, 26.254), (-0.376372, -0.429691, 0.820799), (-163.846, 360.108, 26.254), (-166.384, 329.134, 1.96441), (0.0643252, 0.785271, 0.615802), (-166.384, 329.134, 1.96441), (-177.093, 315.63, 15.9422), (0.482605, 0.608547, -0.629892), (-177.093, 315.63, 15.9422), (-183.189, 314.43, 30.3456), (0.38863, 0.0764889, -0.918213), 182, 61.5187, 17.4413, (-199.111, 336, 79.0952), (-183.28, 365.815, 24.6583), (-0.247146, -0.465466, 0.849859), (-183.28, 365.815, 24.6583), (-180.148, 330.614, -1.97576), (-0.070789, 0.795457, 0.601861), (-180.148, 330.614, -1.97576), (-186.05, 312.66, 16.0355), (0.226097, 0.687703, -0.689887), (-186.05, 312.66, 16.0355), (-190.207, 310.167, 32.5936), (0.240927, 0.144494, -0.959727), 183, 59.1519, 16.5965, (-209.821, 338.081, 76.2339), (-204.113, 366.37, 26.4892), (-0.0992463, -0.491898, 0.864977), (-204.113, 366.37, 26.4892), (-199.192, 334.5, 1.13584), (-0.119981, 0.776916, 0.618067), (-199.192, 334.5, 1.13584), (-200.326, 317.038, 19.5916), (0.0445953, 0.68661, -0.725657), (-200.326, 317.038, 19.5916), (-202.219, 315.151, 36.536), (0.110363, 0.109967, -0.987789), 184, 46.374, 14.7424, (-221.418, 333.676, 72.1286), (-223.354, 362.436, 27.3709), (0.0363706, -0.54022, 0.840737), (-223.354, 362.436, 27.3709), (-215.116, 339.464, 5.96279), (-0.25377, 0.707617, 0.659454), (-215.116, 339.464, 5.96279), (-212.602, 326.848, 18.4916), (-0.139987, 0.702569, -0.697711), (-212.602, 326.848, 18.4916), (-213.239, 324.51, 34.1301), (0.0402328, 0.147731, -0.988209)
35893, 893142901, 1, 0, 0, 0, 18, (-186.488, 343.398, 36.678), 37.984 degrees, -9.85068 degrees, 18.6599 degrees , (0.719375, -0.0276063, -0.694073), (-205.417, 318.774, 76.1493), (-383.741, 325.617, 248.201), 180, 47.8481, 18.5915, (-182.476, 302.458, 75.2817), (-182.476, 302.458, 75.2817), (0, 0, 0), (-182.476, 302.458, 75.2817), (-146.941, 305.031, 46.454), (-0.775359, -0.0561376, 0.629021), (-146.941, 305.031, 46.454), (-139.132, 308.561, 16.3467), (-0.249465, -0.112765, 0.961796), (-139.132, 308.561, 16.3467), (-147.52, 311.247, -3.25242), (0.390346, -0.124978, 0.912146), 181, 53.9912, 17.7586, (-184.671, 323.888, 78.3751), (-158.318, 352.479, 23.1454), (-0.39016, -0.423289, 0.817681), (-158.318, 352.479, 23.1454), (-163.053, 322.276, -1.77821), (0.120044, 0.765716, 0.631877), (-163.053, 322.276, -1.77821), (-174.37, 309.128, 12.06), (0.509975, 0.592494, -0.6236), (-174.37, 309.128, 12.06), (-180.327, 307.983, 26.5259), (0.379766, 0.0730143, -0.922197), 182, 61.5187, 17.4413, (-194.231, 329.447, 76.0298), (-177.387, 359.39, 21.9685), (-0.262961, -0.467466, 0.843995), (-177.387, 359.39, 21.9685), (-176.785, 324.655, -5.44322), (-0.0136093, 0.784931, 0.619433), (-176.785, 324.655, -5.44322), (-183.517, 306.703, 12.2776), (0.257843, 0.687601, -0.678765), (-183.517, 306.703, 12.2776), (-187.581, 304.122, 28.8451), (0.235576, 0.149611, -0.960271), 183, 59.1519, 16.5965, (-204.834, 332.235, 73.3783), (-198.119, 361.172, 24.1342), (-0.116752, -0.503159, 0.856271), (-198.119, 361.172, 24.1342), (-195.516, 329.623, -1.95296), (-0.0634726, 0.769109, 0.635957), (-195.516, 329.623, -1.95296), (-197.451, 311.858, 16.1442), (0.0761115, 0.698495, -0.711556), (-197.451, 311.858, 16.1442), (-199.215, 309.718, 33.0724), (0.102801, 0.12474, -0.986849), 184, 46.374, 14.7424, (-216.735, 328.632, 69.3655), (-217.55, 358.397, 25.2354), (0.015296, -0.559116, 0.828949), (-217.55, 358.397, 25.2354), (-211.038, 335.422, 3.24498), (-0.200596, 0.707743, 0.677393), (-211.038, 335.422, 3.24498), (-209.12, 322.411, 15.4722), (-0.106774, 0.724532, -0.680921), (-209.12, 322.411, 15.4722), (-209.672, 319.773, 31.0661), (0.0348717, 0.166722, -0.985387)
35894, 893151644, 1, 0, 0, 0, 18, (-185.002, 336.447, 35.1411), 40.1752 degrees, -13.4033 degrees, 17.0371 degrees , (0.73476, -0.0589125, -0.675765), (-202.324, 310.147, 74.2676), (-384.462, 324.751, 241.781), 180, 47.8481, 18.5915, (-179.676, 293.637, 71.4903), (-179.676, 293.637, 71.4903), (0, 0, 0), (-179.676, 293.637, 71.4903), (-145.364, 296.816, 41.2764), (-0.748701, -0.0693623, 0.659269), (-145.364, 296.816, 41.2764), (-138.669, 301.481, 11.0555), (-0.213862, -0.149047, 0.965426), (-138.669, 301.481, 11.0555), (-148.214, 305.138, -7.84443), (0.444228, -0.170175, 0.879603), 181, 53.9912, 17.7586, (-181.427, 314.914, 75.7134), (-157.402, 345.858, 20.6911), (-0.355698, -0.458136, 0.81461), (-157.402, 345.858, 20.6911), (-163.628, 317.094, -5.57034), (0.157864, 0.729244, 0.665794), (-163.628, 317.094, -5.57034), (-174.459, 303.342, 8.06791), (0.488077, 0.619726, -0.614589), (-174.459, 303.342, 8.06791), (-179.743, 301.529, 22.726), (0.336824, 0.115552, -0.93445), 182, 61.5187, 17.4413, (-191.013, 320.687, 74.1107), (-176.41, 353.033, 20.7866), (-0.227984, -0.504967, 0.832485), (-176.41, 353.033, 20.7866), (-177.606, 319.683, -8.27712), (0.0270279, 0.75361, 0.656766), (-177.606, 319.683, -8.27712), (-183.714, 300.958, 8.85923), (0.233961, 0.717239, -0.656377), (-183.714, 300.958, 8.85923), (-187.004, 297.623, 25.464), (0.190701, 0.19328, -0.962432), 183, 59.1519, 16.5965, (-201.693, 323.72, 72.1208), (-196.986, 354.94, 24.0525), (-0.0818506, -0.542856, 0.835828), (-196.986, 354.94, 24.0525), (-196.082, 324.671, -3.61736), (-0.0220406, 0.73791, 0.674539), (-196.082, 324.671, -3.61736), (-197.378, 306.067, 13.6764), (0.0509668, 0.731468, -0.679968), (-197.378, 306.067, 13.6764), (-198.347, 303.124, 30.548), (0.0564477, 0.171588, -0.98355), 184, 46.374, 14.7424, (-213.824, 320.451, 68.5299), (-216.376, 352.334, 25.9734), (0.047941, -0.598898, 0.799389), (-216.376, 352.334, 25.9734), (-211.253, 330.379, 2.61548), (-0.157827, 0.676302, 0.719518), (-211.253, 330.379, 2.61548), (-208.92, 316.766, 14.0922), (-0.129887, 0.758057, -0.639124), (-208.92, 316.766, 14.0922), (-208.747, 313.367, 29.547), (-0.0109303, 0.2148, -0.976597)
35895, 893160277, 1, 0, 0, 0, 18, (-182.418, 328.713, 33.4428), 41.2837 degrees, -14.9444 degrees, 15.6406 degrees , (0.747436, -0.092718, -0.657832), (-198.59, 301.474, 72.4191), (-383.87, 324.458, 235.487), 180, 47.8481, 18.5915, (-175.992, 285.096, 68.6381), (-175.992, 285.096, 68.6381), (0, 0, 0), (-175.992, 285.096, 68.6381), (-142.514, 288.893, 37.5715), (-0.730496, -0.0828374, 0.677874), (-142.514, 288.893, 37.5715), (-136.641, 294.166, 7.27958), (-0.187594, -0.168455, 0.967694), (-136.641, 294.166, 7.27958), (-146.967, 298.186, -11.1298), (0.480554, -0.187105, 0.856773), 181, 53.9912, 17.7586, (-177.672, 306.266, 73.3955), (-155.249, 338.531, 18.4548), (-0.331967, -0.477678, 0.813401), (-155.249, 338.531, 18.4548), (-161.943, 310.589, -8.56852), (0.16969, 0.7084, 0.68511), (-161.943, 310.589, -8.56852), (-172.405, 296.364, 4.87219), (0.471456, 0.640994, -0.605687), (-172.405, 296.364, 4.87219), (-177.321, 294.128, 19.5993), (0.313432, 0.14254, -0.938852), 182, 61.5187, 17.4413, (-187.312, 312.048, 72.1915), (-174.264, 345.647, 19.2408), (-0.203703, -0.524542, 0.826657), (-174.264, 345.647, 19.2408), (-176.183, 312.99, -10.5614), (0.0433777, 0.737956, 0.673454), (-176.183, 312.99, -10.5614), (-181.775, 293.851, 6.29192), (0.214183, 0.733082, -0.645536), (-181.775, 293.851, 6.29192), (-184.597, 290.135, 22.9019), (0.163548, 0.215394, -0.962734), 183, 59.1519, 16.5965, (-198.049, 315.095, 70.568), (-194.746, 347.42, 23.1175), (-0.0574492, -0.562081, 0.825085), (-194.746, 347.42, 23.1175), (-194.542, 317.796, -5.25584), (-0.00497487, 0.72218, 0.691688), (-194.542, 317.796, -5.25584), (-195.317, 298.795, 11.6329), (0.0304981, 0.747072, -0.664043), (-195.317, 298.795, 11.6329), (-195.811, 295.461, 28.4523), (0.0288038, 0.194373, -0.980505), 184, 46.374, 14.7424, (-210.268, 311.873, 67.2398), (-214.069, 344.715, 25.5136), (0.0714063, -0.616905, 0.783792), (-214.069, 344.715, 25.5136), (-209.536, 323.347, 1.49857), (-0.139639, 0.658223, 0.739759), (-209.536, 323.347, 1.49857), (-206.901, 309.44, 12.5486), (-0.146724, 0.77447, -0.61536), (-206.901, 309.44, 12.5486), (-206.322, 305.616, 27.8939), (-0.0365745, 0.241618, -0.969682)
35896, 893168902, 1, 0, 0, 0, 18, (-181.323, 321.473, 31.1689), 40.9631 degrees, -12.5499 degrees, 13.5627 degrees , (0.747186, -0.129733, -0.65183), (-196.36, 294.055, 70.4723), (-381.577, 326.214, 232.053), 180, 47.8481, 18.5915, (-173.124, 278.555, 66.8508), (-173.124, 278.555, 66.8508), (0, 0, 0), (-173.124, 278.555, 66.8508), (-139.807, 283.235, 35.7319), (-0.726988, -0.102116, 0.679015), (-139.807, 283.235, 35.7319), (-134.128, 288.334, 5.37323), (-0.181401, -0.162877, 0.969827), (-134.128, 288.334, 5.37323), (-144.799, 291.695, -12.9712), (0.496626, -0.156424, 0.853753), 181, 53.9912, 17.7586, (-175.65, 299.694, 71.3689), (-154.583, 332.203, 16.0374), (-0.311896, -0.481303, 0.819187), (-154.583, 332.203, 16.0374), (-160.053, 303.853, -10.8356), (0.138689, 0.718748, 0.681297), (-160.053, 303.853, -10.8356), (-169.954, 289.269, 2.64522), (0.446141, 0.657198, -0.607493), (-169.954, 289.269, 2.64522), (-174.805, 286.926, 17.3773), (0.309293, 0.14935, -0.939166), 182, 61.5187, 17.4413, (-185.515, 305.069, 70.1108), (-173.867, 338.558, 16.7652), (-0.181843, -0.522822, 0.832821), (-173.867, 338.558, 16.7652), (-174.429, 305.748, -12.9251), (0.0126835, 0.741417, 0.670925), (-174.429, 305.748, -12.9251), (-179.234, 286.438, 3.97541), (0.184079, 0.739637, -0.647343), (-179.234, 286.438, 3.97541), (-181.901, 282.725, 20.6117), (0.154582, 0.215209, -0.964256), 183, 59.1519, 16.5965, (-196.368, 307.664, 68.4656), (-194.401, 339.551, 20.6462), (-0.0342004, -0.554471, 0.8315), (-194.401, 339.551, 20.6462), (-193.027, 309.631, -7.3815), (-0.0334857, 0.729405, 0.683261), (-193.027, 309.631, -7.3815), (-193.028, 290.79, 9.70276), (7.19945e-06, 0.740796, -0.67173), (-193.028, 290.79, 9.70276), (-193.375, 287.601, 26.554), (0.0202723, 0.185892, -0.982361), 184, 46.374, 14.7424, (-208.449, 303.916, 65.1891), (-213.598, 336.1, 23.0963), (0.0967229, -0.604542, 0.790679), (-213.598, 336.1, 23.0963), (-208.22, 314.688, -0.703914), (-0.165684, 0.659586, 0.73314), (-208.22, 314.688, -0.703914), (-205.06, 300.984, 10.4619), (-0.175956, 0.763146, -0.62181), (-205.06, 300.984, 10.4619), (-204.342, 297.294, 25.8342), (-0.0453826, 0.233131, -0.971386)
