Frame Id, Hands, Timestamp, Extended Fingers, Tools, Gestures, Hand Id, Hand Palm X, Y, Z, Hand Pitch, Hand Roll, Hand Yaw, Arm Direction X, Y, Z, Wrist Position X, Y, Z, Elbow Position X, Y, Z, Thumb Id, Thumb Length, Thumb width, Thumb Metacarpal Start X, Y, Z, Thumb Metacarpal End X, Y, Z, Thumb Metacarpal Direction X, Y, Z, Thumb Proximal Start X, Y, Z, Thumb Proximal End X, Y, Z, Thumb Proximal Direction X, Y, Z, Thumb Middle Start X, Y, Z, Thumb Middle End X, Y, Z, Thumb Middle Direction X, Y, Z, Thumb Distal Start X, Y, Z, Thumb Distal End X, Y, Z, Thum Distal Direction X, Y, Z, Index Id, Index Length, Index Width, Index Metacarpal Start X, Y, Z, Index Metacarpal End X, Y, Z, Index Metacarpal Direction X, Y, Z, Index Proximal Start X, Y, Z, Index Proximal End X, Y, Z, Index Proximal Direction X, Y, Z, Index Middle Start X, Y, Z, Index Middle End X, Y, Z, Index Middle Direction X, Y, Z, Index Distal Start X, Y, Z, Index Distal End X, Y, Z, Index Distal Direction X, Y, Z, Middle Id, Middle Length, Middle Width, Middle Metacarpal Start X, Y, Z, Middle Metacarpal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Proximal Start X, Y, Z, Middle Proximal End X, Y, Z, Middle Metacarpal Direction X, Y, Z, Middle Middle Start X, Y, Z, Middle Middle End X, Y, Z, Middle Middle Direction X, Y, Z, Middle Distal Start X, Y, Z, Middle Distal End X, Y, Z, Middle Distal Direction X, Y, Z, Ring Id, Ring Length, Ring Width, Ring Metacarpal Start X, Y, Z, Ring Metacarpal End X, Y, Z, Ring Metacarpal Direction X, Y, Z, Ring Proximal Start X, Y, Z, Ring Proximal End X, Y, Z, Ring Proximal Direction X, Y, Z, Ring Middle Start X, Y, Z, Ring Middle End X, Y, Z, Ring Middle Direction X, Y, Z, Ring Distal Start X, Y, Z, Ring Distal End X, Y, Z, Ring Distal Direction X, Y, Z, Pinky Id, Pinky Length, Pinky Width, Pinky Metacarpal Start X, Y, Z, Pinky Metacarpal End X, Y, Z, Pinky Metacarpal Direction X, Y, Z, Pinky Proximal Start X, Y, Z, Pinky Proximal End X, Y, Z, Pinky Proximal Direction X, Y, Z, Pinky Middle Start X, Y, Z, Pinky Middle End X, Y, Z, Pinky Middle Direction X, Y, Z, Pinky Distal Start X, Y, Z, Pinky Distal End X, Y, Z, Pinky Distal Direction X, Y, Z
Focus Gained

15338, 690342398, 1, 5, 0, 1, 6, (56.0764, 59.2724, -54.4711), -122.01 degrees, 2.92808 degrees, -91.7304 degrees , (-0.948182, -0.220741, -0.228525), (105.972, 66.3274, -49.3261), (343.018, 121.513, 7.80508), 60, 48.2559, 18.75, (108.971, 54.0496, -74.7637), (108.971, 54.0496, -74.7637), (0, 0, 0), (108.971, 54.0496, -74.7637), (70.4156, 51.9441, -100.168), (0.834162, 0.0455533, 0.549636), (70.4156, 51.9441, -100.168), (45.3574, 51.491, -119.365), (0.793733, 0.0143515, 0.608097), (45.3574, 51.491, -119.365), (27.6522, 50.7999, -131.841), (0.817038, 0.0318937, 0.575701), 61, 54.4514, 17.91, (98.3484, 72.2784, -68.7133), (32.2714, 57.9602, -77.0291), (0.970009, 0.21019, 0.122077), (32.2714, 57.9602, -77.0291), (-6.63237, 52.9538, -83.6535), (0.977973, 0.125852, 0.166525), (-6.63237, 52.9538, -83.6535), (-28.3548, 48.9524, -87.2574), (0.97062, 0.178792, 0.161032), (-28.3548, 48.9524, -87.2574), (-43.5808, 45.4399, -89.7277), (0.962453, 0.222034, 0.156155), 62, 62.043, 17.59, (95.902, 74.655, -57.8342), (32.5873, 61.8653, -56.9165), (0.980102, 0.197984, -0.0142052), (32.5873, 61.8653, -56.9165), (-11.2839, 57.3337, -63.7439), (0.983, 0.101537, 0.152977), (-11.2839, 57.3337, -63.7439), (-36.9879, 53.3805, -67.8604), (0.976225, 0.150141, 0.15634), (-36.9879, 53.3805, -67.8604), (-53.8462, 50.0755, -70.624), (0.968864, 0.18994, 0.158828), 63, 59.656, 16.738, (95.2826, 74.6991, -46.4759), (39.0669, 64.06, -36.9574), (0.969237, 0.183433, -0.164112), (39.0669, 64.06, -36.9574), (-1.76395, 57.441, -37.6691), (0.986968, 0.159995, 0.0172028), (-1.76395, 57.441, -37.6691), (-26.8258, 52.0144, -38.2856), (0.977069, 0.211562, 0.0240381), (-26.8258, 52.0144, -38.2856), (-43.5574, 47.646, -38.7955), (0.967145, 0.252512, 0.0294742), 64, 46.7692, 14.868, (98.078, 68.9586, -34.9479), (47.265, 62.1323, -19.0089), (0.946415, 0.127143, -0.296871), (47.265, 62.1323, -19.0089), (15.7735, 57.7416, -11.2039), (0.961865, 0.134109, -0.238394), (15.7735, 57.7416, -11.2039), (-1.53901, 54.253, -7.1942), (0.955966, 0.192629, -0.22141), (-1.53901, 54.253, -7.1942), (-16.6806, 50.4447, -3.88533), (0.948724, 0.23862, -0.207322)  Circle id: 1, state: STATE_UPDATE, progress: 0.7887, radius: 48.612, angle 3.97096, counterclockwise

15339, 690351022, 1, 5, 0, 1, 6, (51.6328, 60.2786, -54.6789), -131.232 degrees, 2.80134 degrees, -92.2848 degrees , (-0.95003, -0.213971, -0.227286), (101.599, 67.144, -49.9833), (339.107, 120.637, 6.83836), 60, 48.2559, 18.75, (104.305, 55.045, -75.5391), (104.305, 55.045, -75.5391), (0, 0, 0), (104.305, 55.045, -75.5391), (65.4941, 53.2607, -100.576), (0.839689, 0.0386054, 0.541693), (65.4941, 53.2607, -100.576), (40.242, 53.0331, -119.522), (0.799875, 0.00720648, 0.600123), (40.242, 53.0331, -119.522), (22.4046, 52.4894, -131.815), (0.823138, 0.0250944, 0.567286), 61, 54.4514, 17.91, (93.8003, 73.2608, -69.2487), (27.5991, 59.2051, -77.0059), (0.971832, 0.206338, 0.113875), (27.5991, 59.2051, -77.0059), (-11.3948, 54.4362, -83.2652), (0.98024, 0.11988, 0.157348), (-11.3948, 54.4362, -83.2652), (-33.1719, 50.563, -86.674), (0.973061, 0.173067, 0.152313), (-33.1719, 50.563, -86.674), (-48.4385, 47.1373, -89.0126), (0.965015, 0.216544, 0.14783), 62, 62.043, 17.59, (91.4703, 75.5646, -58.3285), (28.1286, 62.9607, -56.8694), (0.980522, 0.195107, -0.0225869), (28.1286, 62.9607, -56.8694), (-15.8177, 58.6283, -63.3338), (0.984681, 0.0970736, 0.144845), (-15.8177, 58.6283, -63.3338), (-41.5673, 54.769, -67.2492), (0.977958, 0.146576, 0.148705), (-41.5673, 54.769, -67.2492), (-58.4552, 51.5132, -69.8872), (0.970569, 0.187112, 0.151606), 63, 59.656, 16.738, (90.9649, 75.5268, -46.9645), (34.8145, 64.9885, -36.9607), (0.96811, 0.181695, -0.17248), (34.8145, 64.9885, -36.9607), (-6.08175, 58.7616, -37.4072), (0.988549, 0.150517, 0.0107932), (-6.08175, 58.7616, -37.4072), (-31.2014, 53.5934, -37.8693), (0.979325, 0.201489, 0.0180171), (-31.2014, 53.5934, -37.8693), (-47.9819, 49.4057, -38.2809), (0.969968, 0.242064, 0.0237883), 64, 46.7692, 14.868, (93.8577, 69.693, -35.5077), (43.1859, 62.9036, -19.1101), (0.943786, 0.126455, -0.305413), (43.1859, 62.9036, -19.1101), (11.7426, 58.7369, -10.9942), (0.960393, 0.127268, -0.247887), (11.7426, 58.7369, -10.9942), (-5.55752, 55.3881, -6.81525), (0.95528, 0.184909, -0.230755), (-5.55752, 55.3881, -6.81525), (-20.6991, 51.7122, -3.35969), (0.948722, 0.230323, -0.216514)  Circle id: 1, state: STATE_UPDATE, progress: 0.801343, radius: 48.6795, angle 4.55158, counterclockwise

15340, 690359788, 1, 5, 0, 1, 6, (47.0022, 61.2964, -54.2378), -139.307 degrees, 2.40099 degrees, -92.569 degrees , (-0.952464, -0.208061, -0.222537), (97.0426, 67.7445, -49.7432), (335.159, 119.76, 5.89105), 60, 48.2559, 18.75, (99.5209, 55.8948, -75.4385), (99.5209, 55.8948, -75.4385), (0, 0, 0), (99.5209, 55.8948, -75.4385), (60.5675, 54.6742, -100.287), (0.842782, 0.0264076, 0.537607), (60.5675, 54.6742, -100.287), (35.2116, 54.8385, -119.094), (0.803167, -0.005205, 0.595731), (35.2116, 54.8385, -119.094), (17.2992, 54.5563, -131.286), (0.826598, 0.0130231, 0.562642), 61, 54.4514, 17.91, (89.1859, 74.1203, -68.9008), (22.8417, 60.6339, -76.4435), (0.973932, 0.197981, 0.110726), (22.8417, 60.6339, -76.4435), (-16.2278, 56.2774, -82.5297), (0.98214, 0.109515, 0.152998), (-16.2278, 56.2774, -82.5297), (-38.057, 52.6304, -85.8545), (0.975384, 0.16296, 0.148557), (-38.057, 52.6304, -85.8545), (-53.3655, 49.3605, -88.1415), (0.967667, 0.206689, 0.144567), 62, 62.043, 17.59, (86.9318, 76.3265, -57.9446), (23.5072, 64.1741, -56.272), (0.981805, 0.188118, -0.0258913), (23.5072, 64.1741, -56.272), (-20.4951, 60.2609, -62.6224), (0.985934, 0.0876817, 0.142291), (-20.4951, 60.2609, -62.6224), (-46.2844, 56.6226, -66.4876), (0.979468, 0.138178, 0.146797), (-46.2844, 56.6226, -66.4876), (-63.201, 53.4987, -69.1015), (0.972213, 0.179538, 0.150225), 63, 59.656, 16.738, (86.4872, 76.1732, -46.579), (30.3148, 65.9437, -36.3799), (0.968489, 0.176371, -0.175846), (30.3148, 65.9437, -36.3799), (-10.6818, 60.4129, -36.7823), (0.990975, 0.133691, 0.00972513), (-10.6818, 60.4129, -36.7823), (-35.8878, 55.6821, -37.2309), (0.982689, 0.184437, 0.0174898), (-35.8878, 55.6821, -37.2309), (-52.7393, 51.7898, -37.6412), (0.974073, 0.224987, 0.0237153), 64, 46.7692, 14.868, (89.3982, 70.1984, -35.1997), (38.7663, 63.6101, -18.598), (0.943042, 0.122709, -0.309215), (38.7663, 63.6101, -18.598), (7.31966, 59.7808, -10.3305), (0.960496, 0.116963, -0.252521), (7.31966, 59.7808, -10.3305), (-9.99911, 56.6326, -6.07348), (0.956309, 0.173834, -0.235062), (-9.99911, 56.6326, -6.07348), (-25.1696, 53.1412, -2.55377), (0.95053, 0.218763, -0.220533)  Circle id: 1, state: STATE_UPDATE, progress: 0.815667, radius: 48.7061, angle 5.15658, counterclockwise

15341, 690368396, 1, 5, 0, 1, 6, (42.0026, 62.223, -53.6704), -156.422 degrees, 1.50336 degrees, -93.2028 degrees , (-0.954474, -0.204063, -0.217572), (92.1931, 67.6779, -49.55), (330.812, 118.694, 4.84299), 60, 48.2559, 18.75, (94.1658, 56.8677, -75.7426), (94.1658, 56.8677, -75.7426), (0, 0, 0), (94.1658, 56.8677, -75.7426), (54.9041, 57.3179, -100.127), (0.849452, -0.00973862, 0.527576), (54.9041, 57.3179, -100.127), (29.3283, 58.6754, -118.585), (0.810129, -0.0430005, 0.584672), (29.3283, 58.6754, -118.585), (11.2631, 59.1874, -130.542), (0.833651, -0.0236288, 0.551786), 61, 54.4514, 17.91, (84.2124, 74.9689, -68.3262), (17.5686, 62.8699, -75.5754), (0.97833, 0.177613, 0.106418), (17.5686, 62.8699, -75.5754), (-21.6439, 59.4448, -81.3286), (0.985733, 0.0861014, 0.144626), (-21.6439, 59.4448, -81.3286), (-43.5731, 56.3135, -84.5175), (0.979857, 0.139917, 0.142488), (-43.5731, 56.3135, -84.5175), (-58.9634, 53.4023, -86.7388), (0.972843, 0.184015, 0.14041), 62, 62.043, 17.59, (82.1272, 76.7538, -57.2603), (18.5354, 65.558, -55.2849), (0.984393, 0.173309, -0.0305801), (18.5354, 65.558, -55.2849), (-25.579, 62.6648, -61.3989), (0.988448, 0.0648259, 0.136994), (-25.579, 62.6648, -61.3989), (-51.4547, 59.6022, -65.1859), (0.982743, 0.116316, 0.143828), (-51.4547, 59.6022, -65.1859), (-68.4374, 56.8438, -67.7814), (0.976021, 0.158531, 0.149167), 63, 59.656, 16.738, (81.8171, 76.1356, -45.9061), (25.6105, 66.3906, -35.4249), (0.969079, 0.168017, -0.180711), (25.6105, 66.3906, -35.4249), (-15.4919, 61.6958, -35.585), (0.993532, 0.113483, 0.0038715), (-15.4919, 61.6958, -35.585), (-40.7904, 57.4789, -35.9418), (0.986295, 0.164402, 0.0139093), (-40.7904, 57.4789, -35.9418), (-57.7181, 53.9293, -36.3221), (0.978478, 0.205176, 0.0219846), 64, 46.7692, 14.868, (84.766, 69.6474, -34.8215), (34.2359, 63.1855, -17.8635), (0.941145, 0.120355, -0.315849), (34.2359, 63.1855, -17.8635), (2.8037, 59.9098, -9.30837), (0.960056, 0.100053, -0.261306), (2.8037, 59.9098, -9.30837), (-14.5407, 57.0865, -4.9296), (0.957724, 0.155895, -0.241787), (-14.5407, 57.0865, -4.9296), (-29.7575, 53.8908, -1.32995), (0.953435, 0.20023, -0.225542)  Circle id: 1, state: STATE_UPDATE, progress: 0.830084, radius: 48.708, angle 5.19005, counterclockwise

15342, 690377192, 1, 5, 0, 1, 6, (36.4689, 64.5026, -52.6265), -159.847 degrees, 1.53778 degrees, -94.1698 degrees , (-0.958264, -0.191479, -0.212287), (86.724, 69.8573, -49.2263), (326.29, 117.727, 3.84556), 60, 48.2559, 18.75, (88.2343, 59.8617, -75.7709), (88.2343, 59.8617, -75.7709), (0, 0, 0), (88.2343, 59.8617, -75.7709), (48.5509, 61.0548, -99.4371), (0.858577, -0.0258135, 0.512035), (48.5509, 61.0548, -99.4371), (22.6519, 62.9725, -117.388), (0.820367, -0.0607443, 0.568602), (22.6519, 62.9725, -117.388), (4.37366, 63.8435, -128.996), (0.843481, -0.0401911, 0.535653), 61, 54.4514, 17.91, (78.4127, 77.7195, -67.6247), (11.6518, 65.8108, -74.0663), (0.980049, 0.17482, 0.0945623), (11.6518, 65.8108, -74.0663), (-27.661, 62.5851, -79.2188), (0.988255, 0.0810895, 0.129525), (-27.661, 62.5851, -79.2188), (-49.6468, 59.5625, -82.1094), (0.982384, 0.135056, 0.129159), (-49.6468, 59.5625, -82.1094), (-65.0769, 56.7259, -84.1434), (0.975356, 0.179303, 0.12857), 62, 62.043, 17.59, (76.5232, 79.1608, -56.4739), (12.9767, 67.872, -53.7227), (0.983691, 0.17475, -0.0425885), (12.9767, 67.872, -53.7227), (-31.2225, 65.1488, -59.2771), (0.990347, 0.061017, 0.124455), (-31.2225, 65.1488, -59.2771), (-57.1465, 62.1621, -62.7835), (0.98458, 0.113434, 0.133171), (-57.1465, 62.1621, -62.7835), (-74.1587, 59.4409, -65.2208), (0.977713, 0.156393, 0.14007), 63, 59.656, 16.738, (76.4137, 78.1924, -45.1405), (20.4014, 68.0955, -33.9745), (0.965729, 0.174084, -0.192517), (20.4014, 68.0955, -33.9745), (-20.7118, 63.5041, -33.6607), (0.993793, 0.110984, -0.00758467), (-20.7118, 63.5041, -33.6607), (-46.0219, 59.3437, -33.7707), (0.986749, 0.162199, 0.00428912), (-46.0219, 59.3437, -33.7707), (-62.9592, 55.8276, -34.0107), (0.97903, 0.203243, 0.0138734), 64, 46.7692, 14.868, (79.5582, 71.367, -34.3152), (29.3358, 64.3551, -16.6755), (0.935414, 0.130599, -0.328549), (29.3358, 64.3551, -16.6755), (-1.98492, 61.2349, -7.66528), (0.95665, 0.0953021, -0.275204), (-1.98492, 61.2349, -7.66528), (-19.2875, 58.5238, -3.05645), (0.955418, 0.149701, -0.254491), (-19.2875, 58.5238, -3.05645), (-34.4827, 55.4422, 0.72935), (0.952077, 0.193086, -0.237205)  Circle id: 1, state: STATE_UPDATE, progress: 0.846339, radius: 48.665, angle 5.85189, counterclockwise

15343, 690385771, 1, 5, 0, 1, 6, (32.9185, 64.6144, -50.8716), -178.41 degrees, 0.0196432 degrees, -94.6705 degrees , (-0.959604, -0.194012, -0.203761), (83.3259, 68.5608, -47.8159), (323.227, 117.064, 3.12436), 60, 48.2559, 18.75, (84.3372, 59.1897, -74.6108), (84.3372, 59.1897, -74.6108), (0, 0, 0), (84.3372, 59.1897, -74.6108), (44.4956, 62.0238, -97.8682), (0.861999, -0.061317, 0.503188), (44.4956, 62.0238, -97.8682), (18.4988, 65.0712, -115.519), (0.823466, -0.0965298, 0.559094), (18.4988, 65.0712, -115.519), (0.144479, 66.7102, -126.922), (0.84699, -0.0756317, 0.526201), 61, 54.4514, 17.91, (75.0643, 77.0921, -65.9366), (7.95716, 67.1051, -72.0374), (0.985132, 0.146609, 0.0895597), (7.95716, 67.1051, -72.0374), (-31.4742, 65.079, -76.8859), (0.991237, 0.0509338, 0.121883), (-31.4742, 65.079, -76.8859), (-53.5596, 62.7262, -79.6364), (0.986835, 0.105125, 0.122903), (-53.5596, 62.7262, -79.6364), (-69.0791, 60.359, -81.5898), (0.981002, 0.149635, 0.123472), 62, 62.043, 17.59, (73.3118, 78.3059, -54.7364), (9.51515, 68.6261, -51.6628), (0.987565, 0.149841, -0.0475798), (9.51515, 68.6261, -51.6628), (-34.7778, 67.1901, -56.9457), (0.992448, 0.0321751, 0.118373), (-34.7778, 67.1901, -56.9457), (-60.7918, 64.9381, -60.3324), (0.987998, 0.0855306, 0.128625), (-60.7918, 64.9381, -60.3324), (-77.8808, 62.6883, -62.7125), (0.982126, 0.1293, 0.136785), 63, 59.656, 16.738, (73.2764, 77.0601, -43.4296), (17.1166, 68.1651, -31.986), (0.968272, 0.153363, -0.197303), (17.1166, 68.1651, -31.986), (-24.118, 64.8542, -31.516), (0.996728, 0.0800316, -0.0113597), (-24.118, 64.8542, -31.516), (-49.5424, 61.4599, -31.571), (0.991204, 0.132328, 0.0021427), (-49.5424, 61.4599, -31.571), (-66.5759, 58.4437, -31.797), (0.984597, 0.17435, 0.0130612), 64, 46.7692, 14.868, (76.3341, 69.8883, -32.8053), (26.1006, 63.7637, -14.8691), (0.935621, 0.114073, -0.334068), (26.1006, 63.7637, -14.8691), (-5.26857, 61.6432, -5.73746), (0.958129, 0.0647683, -0.278915), (-5.26857, 61.6432, -5.73746), (-22.6377, 59.5027, -1.07887), (0.959092, 0.118197, -0.257239), (-22.6377, 59.5027, -1.07887), (-37.9201, 56.9327, 2.73754), (0.957544, 0.161025, -0.239123)  Circle id: 1, state: STATE_UPDATE, progress: 0.859119, radius: 48.5881, angle 4.60074, counterclockwise

15344, 690394395, 1, 5, 0, 1, 6, (27.7361, 63.0637, -48.5523), 146.181 degrees, -2.49462 degrees, -93.7507 degrees , (-0.960484, -0.205928, -0.187252), (78.2178, 64.8882, -44.7984), (318.339, 116.37, 2.01461), 60, 48.2559, 18.75, (79.2116, 54.6938, -71.2917), (79.2116, 54.6938, -71.2917), (0, 0, 0), (79.2116, 54.6938, -71.2917), (39.8877, 58.5922, -95.265), (0.850799, -0.0843439, 0.518679), (39.8877, 58.5922, -95.265), (14.3157, 62.2571, -113.412), (0.81001, -0.116088, 0.574811), (14.3157, 62.2571, -113.412), (-3.78068, 64.3611, -125.146), (0.835088, -0.097093, 0.541481), 61, 54.4514, 17.91, (70.6118, 73.2336, -63.2889), (3.22664, 66.0179, -70.1815), (0.989213, 0.105927, 0.101183), (3.22664, 66.0179, -70.1815), (-35.8166, 64.8451, -77.7113), (0.98148, 0.0294802, 0.189285), (-35.8166, 64.8451, -77.7113), (-57.6987, 62.7869, -81.9307), (0.97775, 0.0919693, 0.188537), (-57.6987, 62.7869, -81.9307), (-73.0731, 60.526, -84.895), (0.971837, 0.142912, 0.187374), 62, 62.043, 17.59, (68.7484, 74.8535, -52.1583), (4.54744, 68.0709, -49.8369), (0.993823, 0.104994, -0.0359354), (4.54744, 68.0709, -49.8369), (-39.6695, 68.5414, -55.8763), (0.990746, -0.010542, 0.135322), (-39.6695, 68.5414, -55.8763), (-65.6986, 67.3771, -59.6714), (0.988569, 0.0442175, 0.144136), (-65.6986, 67.3771, -59.6714), (-82.8286, 65.8239, -62.3), (0.984484, 0.0892666, 0.151068), 63, 59.656, 16.738, (68.4899, 73.9453, -40.8223), (11.8278, 67.8595, -30.0348), (0.976933, 0.104928, -0.18599), (11.8278, 67.8595, -30.0348), (-29.522, 66.576, -30.1693), (0.999513, 0.0310247, 0.00325038), (-29.522, 66.576, -30.1693), (-55.0769, 64.4037, -30.5624), (0.996289, 0.0846913, 0.0153253), (-55.0769, 64.4037, -30.5624), (-72.2291, 62.1897, -30.9961), (0.99146, 0.127976, 0.0250726), 64, 46.7692, 14.868, (71.0692, 66.9638, -29.9472), (20.353, 63.577, -12.6552), (0.944611, 0.0630793, -0.322073), (20.353, 63.577, -12.6552), (-11.1836, 63.3382, -3.86341), (0.963243, 0.00729406, -0.268532), (-11.1836, 63.3382, -3.86341), (-28.6899, 62.2421, 0.642226), (0.966664, 0.0605269, -0.248793), (-28.6899, 62.2421, 0.642226), (-44.1255, 60.5911, 4.34871), (0.967143, 0.103447, -0.232236)  Circle id: 1, state: STATE_UPDATE, progress: 0.881112, radius: 48.4866, angle 7.91741, counterclockwise

15345, 690403150, 1, 5, 0, 1, 6, (19.9912, 62.0438, -45.0477), 119.333 degrees, -4.81801 degrees, -92.7299 degrees , (-0.962501, -0.218471, -0.160817), (70.4328, 61.8615, -40.4182), (311.058, 116.479, -0.21393), 60, 48.2559, 18.75, (71.472, 51.4248, -66.8152), (71.472, 51.4248, -66.8152), (0, 0, 0), (71.472, 51.4248, -66.8152), (32.7625, 56.7253, -91.5087), (0.837504, -0.114681, 0.534261), (32.7625, 56.7253, -91.5087), (7.67731, 61.2788, -110.128), (0.794591, -0.144236, 0.589764), (7.67731, 61.2788, -110.128), (-10.1171, 64.0184, -122.188), (0.821153, -0.126421, 0.556529), 61, 54.4514, 17.91, (63.4919, 70.3593, -59.0999), (-4.00055, 65.8115, -67.1262), (0.990788, 0.0667615, 0.117826), (-4.00055, 65.8115, -67.1262), (-42.5134, 65.7048, -77.0859), (0.968147, 0.00268333, 0.25037), (-42.5134, 65.7048, -77.0859), (-64.1304, 64.1093, -82.656), (0.965905, 0.0712898, 0.248886), (-64.1304, 64.1093, -82.656), (-79.3286, 62.0989, -86.5604), (0.960697, 0.127077, 0.246804), 62, 62.043, 17.59, (61.5032, 72.1415, -48.0158), (-2.9502, 67.9715, -46.7769), (0.99773, 0.0645518, -0.0191793), (-2.9502, 67.9715, -46.7769), (-46.9706, 70.3876, -53.7196), (0.986341, -0.0541376, 0.155563), (-46.9706, 70.3876, -53.7196), (-72.9434, 70.3409, -58.0416), (0.986435, 0.00177681, 0.164145), (-72.9434, 70.3409, -58.0416), (-90.0673, 69.5066, -61.0141), (0.984132, 0.0479468, 0.170836), 63, 59.656, 16.738, (61.0119, 71.3348, -36.6798), (3.97176, 67.6243, -26.8486), (0.983451, 0.0639729, -0.169504), (3.97176, 67.6243, -26.8486), (-37.3876, 68.0088, -27.7044), (0.999743, -0.00929267, 0.0206855), (-37.3876, 68.0088, -27.7044), (-62.9986, 66.8631, -28.5338), (0.998478, 0.0446669, 0.0323364), (-62.9986, 66.8631, -28.5338), (-80.2159, 65.3359, -29.2552), (0.995223, 0.0882756, 0.0417015), 64, 46.7692, 14.868, (63.118, 64.3417, -25.7107), (12.0146, 63.1401, -9.29081), (0.951824, 0.0223795, -0.305828), (12.0146, 63.1401, -9.29081), (-19.5593, 64.4957, -0.737454), (0.964382, -0.0414046, -0.261251), (-19.5593, 64.4957, -0.737454), (-37.129, 64.2915, 3.64856), (0.970164, 0.0112789, -0.242187), (-37.129, 64.2915, 3.64856), (-52.6516, 63.4294, 7.25789), (0.972594, 0.0540157, -0.226148)  Circle id: 1, state: STATE_UPDATE, progress: 0.90711, radius: 48.387, angle 9.35941, counterclockwise

15346, 690411774, 1, 5, 0, 1, 6, (15.2515, 61.9512, -42.0255), 115.457 degrees, -5.54857 degrees, -92.6622 degrees , (-0.964183, -0.223508, -0.142811), (65.6807, 61.1248, -37.3322), (306.726, 117.002, -1.62943), 60, 48.2559, 18.75, (66.6204, 50.6852, -63.7318), (66.6204, 50.6852, -63.7318), (0, 0, 0), (66.6204, 50.6852, -63.7318), (28.0166, 56.4973, -88.4755), (0.83522, -0.125749, 0.535346), (28.0166, 56.4973, -88.4755), (3.01481, 61.3815, -107.123), (0.791948, -0.15471, 0.590664), (3.01481, 61.3815, -107.123), (-14.7314, 64.3529, -119.199), (0.818931, -0.137121, 0.55727), 61, 54.4514, 17.91, (58.8723, 69.717, -56.0195), (-8.66229, 66.0321, -64.133), (0.991407, 0.0540946, 0.119107), (-8.66229, 66.0321, -64.133), (-46.8065, 66.3098, -75.4198), (0.958879, -0.00698115, 0.28373), (-46.8065, 66.3098, -75.4198), (-68.2325, 64.9417, -81.738), (0.957373, 0.061132, 0.282312), (-68.2325, 64.9417, -81.738), (-83.3065, 63.0981, -86.1704), (0.952847, 0.116535, 0.280182), 62, 62.043, 17.59, (56.8924, 71.5205, -44.9373), (-7.61041, 68.1712, -43.7816), (0.998495, 0.0518462, -0.0178903), (-7.61041, 68.1712, -43.7816), (-51.5456, 71.4024, -50.9299), (0.984431, -0.0723998, 0.16017), (-51.5456, 71.4024, -50.9299), (-77.4937, 71.8102, -55.3794), (0.985496, -0.0154889, 0.168988), (-77.4937, 71.8102, -55.3794), (-94.6137, 71.2599, -58.4393), (0.983907, 0.0316256, 0.175859), 63, 59.656, 16.738, (56.3765, 70.7159, -33.6022), (-0.718793, 67.7287, -23.8447), (0.984401, 0.0515036, -0.168233), (-0.718793, 67.7287, -23.8447), (-42.0698, 68.5966, -24.7471), (0.999542, -0.02098, 0.0218136), (-42.0698, 68.5966, -24.7471), (-67.691, 67.738, -25.6086), (0.998875, 0.0334739, 0.0335865), (-67.691, 67.738, -25.6086), (-84.9229, 66.3976, -26.3532), (0.996064, 0.0774846, 0.0430418), 64, 46.7692, 14.868, (58.3793, 63.6926, -22.633), (7.24391, 63.1361, -6.2784), (0.95242, 0.0103658, -0.304613), (7.24391, 63.1361, -6.2784), (-24.2217, 65.0776, 2.5565), (0.961074, -0.0593011, -0.26985), (-24.2217, 65.0776, 2.5565), (-41.75, 65.2181, 7.10721), (0.967883, -0.00776125, -0.251282), (-41.75, 65.2181, 7.10721), (-57.2511, 64.6722, 10.8674), (0.971247, 0.0342051, -0.235603)  Circle id: 1, state: STATE_UPDATE, progress: 0.923434, radius: 48.281, angle 5.87653, counterclockwise

